IS201;Vaca para Cozer ou Estufar meio gorda. estufada. sem molho;280;1172;48.8;31.8;17;0;0;0;0;0;0;0;0;6.5;7.6;0.5;0.8;0.5;99;0;0;0;0.61;0.13;0.07;0.24;11;3.9;6.8;0.35;2;0;16;1.9;253;293;18;329;22;1.1;5.2
IS221;Vaca para Cozer ou Estufar magra. estufada - jardineira;107;449;75.8;5.4;4.4;11.4;12.3;1.8;0;0;9.4;0.2;1.9;1.1;2.5;0.3;0.1;0.3;11;0.099;99;593;0.1;0.35;0.19;0.05;2.6;1.5;1.1;0.28;0;8;23;1.1;389;395;21;76;16;0.7;1
IS196;Vaca para Assar crua;174;728;68.2;19.4;10.7;0;0;0;0;0;0;0;0;4.1;4.8;0.4;0.5;0.3;61;0;0;0;0.4;0.04;0.08;0.15;7.6;3.5;4.1;0.43;2;0;22;0.7;67;340;14;215;22;1.8;3.5
IS215;Vaca para Assar assada com azeite e margarina;278;1165;53.1;23.7;20.4;0;0;0;0;0;0;0;0;7.7;9.8;1.5;0.7;0.9;84;0.02;20;0;0.6;0.95;0.09;0.19;8.9;3.9;5;0.43;2.2;0;25;2;405;382;18;255;30;2.3;4.4
IS214;Vaca para Assar assada com margarina;272;1138;53.7;23.7;19.7;0;0;0;0;0;0;0;0;8.6;8;1.5;0.7;0.9;92;0.039;39;0;0.64;1.5;0.09;0.19;8.9;3.9;5;0.43;2.2;0;25;2.1;446;382;18;256;30;2.3;4.4
IS216;Vaca para Assar assada com óleo alimentar e margarina;278;1165;53.1;23.7;20.4;0;0;0;0;0;0;0;0;7.6;7.8;3.7;0.7;3.1;84;0.02;20;0;0.55;2.3;0.09;0.19;8.9;3.9;5;0.43;2.2;0;25;2;405;382;18;255;30;2.3;4.4
IS209;Vaca para Assar assada. sem molho;192;804;60.9;26.9;9.4;0;0;0;0;0;0;0;0;4;4.2;0.6;0.4;0.2;89;0;0;0;0.32;0.032;0.05;0.19;9.8;4.1;5.7;0.28;2;0;27;1.8;265;347;18;267;30;2.5;5.1
IS223;Vitela Costeleta crua;120;504;73.6;20;4.5;0;0;0;0;0;0;0;0;1.9;2.2;0.2;0.2;0.1;73;0;0;0;0;0.3;0.25;0.21;11;6.6;4.3;0.31;1;0;5.3;1.9;26;386;13;229;20;0.9;3.1
IS238;Vitela Costeleta frita com margarina;181;756;64.3;22.9;9.9;0;0;0;0;0;0;0;0;4.6;3.6;1.5;0.3;1.3;84;0.03;30;18;0.05;0.4;0.25;0.25;12;6.9;5;0.29;1.1;0;6.2;2.9;324;406;15;255;26;1.1;3.6
IS239;Vitela Costeleta frita. sem molho;159;666;66.6;24.3;6.9;0;0;0;0;0;0;0;0;3.1;2.9;0.7;0.2;0.6;94;0.011;11;6;0.05;0.2;0.14;0.23;12;6.8;5.5;0.18;0.9;0;5.8;2.2;197;346;15;249;24;1.2;4
IS235;Vitela Costeleta grelhada;130;546;69;25.2;3.3;0;0;0;0;0;0;0;0;1.4;1.6;0.2;0.2;0.1;101;0;0;0;0;0.22;0.15;0.24;11;5.9;5.4;0.18;0.97;0;5.9;1.7;194;358;15;258;25;1.2;4.1
IS222;Vitela Lombo cru;148;619;71.2;19.9;7.6;0;0;0;0;0;0;0;0;3.2;3.6;0.3;0.4;0.1;91;0;0;0;0;0.17;0.22;0.21;11;6.6;4.2;0.34;1.2;0;5.7;1.3;24;351;14;195;18;0.9;3
IS230;Vitela Lombo assado com azeite e margarina;222;927;60.4;22.5;14.5;0.3;0.3;0.2;0;0;0.1;0;0;5.3;7.3;0.8;0.5;0.6;110;0.014;14;0;0.11;0.87;0.22;0.25;12;6.8;4.8;0.31;1.2;0.2;6.5;1.9;324;371;17;215;23;1.1;3.5
IS232;Vitela Lombo assado com azeite. margarina e óleo alimentar;222;927;60.4;22.5;14.5;0.3;0.3;0.2;0;0;0.1;0;0;5.2;6.7;1.5;0.5;1.2;110;0.01;10;0;0.11;1.3;0.22;0.25;12;6.8;4.8;0.31;1.2;0.2;6.3;1.9;324;371;17;215;23;1.1;3.5
IS231;Vitela Lombo assado com margarina e óleo alimentar;222;927;60.4;22.5;14.5;0.3;0.3;0.2;0;0;0.1;0;0;5.1;5.6;2.8;0.5;2.5;110;0.014;14;0;0.11;2.1;0.22;0.25;12;6.8;4.8;0.31;1.2;0.2;5.4;1.9;324;371;17;215;23;1.1;3.5
IS233;Vitela Lombo assado. sem molho;151;631;67.6;25.1;5.6;0;0;0;0;0;0;0;0;2.3;2.6;0.2;0.5;0.1;121;0;0;0;0;0.11;0.13;0.24;12;7;5.4;0.2;1.1;0;6.4;1.71;175;326;17;219;23;1.2;4
IS236;Vitela Lombo frito com margarina;215;901;61;23;13.7;0;0;0;0;0;0;0;0;6.2;5.3;1.7;0.4;1.3;106;0.003;3;19;0.05;0.2;0.22;0.25;12;7;5;0.32;1.4;0;6;2.3;381;373;17;219;24;1.1;3.6
IS237;Vitela Lombo frito. sem molho;195;816;62.7;24.9;10.6;0;0;0;0;0;0;0;0;4.7;4.6;0.9;0.4;0.6;102;0.011;11;6;0.05;0.11;0.13;0.24;12;7;5.5;0.38;1.1;0;6.4;1.8;201;323;17;218;22;1.1;4
IS234;Vitela Lombo grelhado;150;629;67.8;25;5.6;0;0;0;0;0;0;0;0;2.3;2.6;0.2;0.3;0.1;125;0;0;0;0;0.12;0.13;0.24;12;7;5.3;0.2;1.1;0;6.4;1.6;239;325;17;219;22;1.2;4
IS224;Vitela Peito magro cru;147;614;71;19.6;7.6;0;0;0;0;0;0;0;0;3.2;3.6;0.3;0.4;0.1;91;0;0;0;0;0.17;0.32;0.24;11;6.5;4.2;0.35;1.2;0;5.8;1.8;28;414;11;234;21;1.1;3.3
IS225;Vitela Peito magro cozido;171;716;65.7;24.8;8;0;0;0;0;0;0;0;0;3.4;3.8;0.3;0.4;0.1;117;0;0;0;0;0.32;0.18;0.27;9.9;4.6;5.3;0.2;0.97;0;5.3;1.2;149;290;12;213;19;1.5;4.6
IS228;Vitela Peito magro estufado com azeite e margarina;203;848;61.5;22.4;12.3;0.6;0.6;0.4;0;0;0.1;0.1;0.2;4.6;6.2;0.7;0.5;0.4;100;0.013;13;24;0.05;0.73;0.23;0.28;11;6.1;4.8;0.26;0.94;1.6;7.8;2.2;369;518;17;277;29;1.4;3.8
IS229;Vitela Peito magro estufado com azeite. margarina e óleo alimentar;203;848;61.5;22.4;12.3;0.6;0.6;0.4;0;0;0.1;0.1;0.2;4.6;5.6;1.3;0.5;1.1;100;0.013;13;24;0.05;1.1;0.23;0.28;12;7.6;4.8;0.26;0.94;1.6;7.6;2.2;369;518;17;277;29;1.4;3.8
IS227;Vitela Peito magro estufado com margarina e óleo alimentar;203;848;61.5;22.4;12.3;0.6;0.6;0.4;0;0;0.1;0.1;0.2;4.6;5;2;0.5;1.8;100;0.013;13;24;0.05;1.6;0.23;0.28;11;6.1;4.8;0.26;0.94;1.6;7.4;2.2;369;518;17;277;29;1.4;3.8
IS226;Vitela Peito magro estufado. sem molho;179;748;63.6;26;8.3;0;0;0;0;0;0;0;0;3.5;3.9;0.3;0.4;0.1;121;0;0;0;0;0.18;0.21;0.28;13;7.5;5.5;0.23;0.99;0;5.5;1.1;204;358;14;270;21;1.6;4.8
IS295;Hamburger de porco. frito. sem molho;264;1104;53.7;27.5;17.1;0;0;0;0;0;0;0;0;5.8;5.7;2.8;0.1;2.4;96;0;0;0;0.82;0.2;0.54;0.25;13;7.1;5.9;0.35;1.2;0;7.5;1.7;227;384;18;240;25;2;3.1
IS296;Hamburger de porco. grelhado;261;1090;53.9;27.8;16.6;0;0;0;0;0;0;0;0;5.7;5.6;2.8;0.1;2.3;83;0;0;0;0.83;0.2;0.6;0.3;13;7.2;5.9;0.36;1.2;0;7.6;1.7;231;390;19;243;26;2.1;3.1
IS293;Hamburger de vaca. cru;142;594;72.1;20.2;6.8;0;0;0;0;0;0;0;0;2.7;3;0.3;0.3;0.2;61;0;0;0;0.4;0.1;0.09;0.15;7.7;3.4;4.3;0.45;2;0;14;0.9;64;355;10;180;22;1.6;3.5
IS294;Hamburger de vaca. grelhado;183;766;63;27.3;8.2;0;0;0;0;0;0;0;0;3.2;3.7;0.3;0.4;0.3;86;0;0;0;0.31;0.1;0.06;0.18;9.6;3.8;5.8;0.29;2;0;17;1.5;186;353;13;217;29;2.2;4.9
IS373;Almôndega cozinhada;236;990;58.7;18.8;16.3;3.6;3.9;1.1;0;0;2.5;0;0.2;6.8;5.4;2.6;0.3;2.4;97;0.06;60;22;0.6;0.3;0.19;0.24;7.7;3.6;4.1;0.29;1.5;0;10;2.6;691;301;40;215;25;1.4;3.7
IS369;Chamuça;345;1442;33.1;9.1;16.3;39.3;43.1;1.3;0;0;37.9;0.1;1.7;7;5.5;1.8;1.5;1.8;14;0.04;40;8;0.12;2.1;0.1;0.06;2.5;0.9;1.6;0.083;0.33;4;8.6;1.15;550;196;32;110;25;1.4;1.2
IS367;Croquete;317;1327;42.4;13.2;18.8;23.1;25.4;0.5;0;0;22.6;0;0.9;4.8;5.4;5.8;0.3;5.7;84;0.041;41;0;0.24;2.9;0.21;0.17;2.8;1.3;1.5;0.14;0.93;0;9.6;2.5;641;220;25;115;23;2;1.6
IS371;Empada;373;1561;32.7;9.6;21.9;33.9;36.7;1.8;0;0;32;0.1;1.3;9.7;2.8;2.7;1.3;2.7;17;0.143;143;0;0.18;2.5;0.14;0.07;3.5;1.4;2.1;0.11;0.44;0;8.2;0.99;524;154;12;74;21;1.3;0.8
IS370;Pastel folhado;416;1741;27.6;7.1;26;37.4;41;2.1;0;0;35.2;0.1;1.5;11.1;8.8;2.9;2.4;2.8;79;0.175;175;0;0.05;0.3;0.17;0.1;2.1;0.6;1.5;0.12;0.35;1;12;1.07;612;132;12;72;23;1.1;0.5
IS368;Rissol;281;1174;45.4;7.3;13.4;31.8;34.9;1.1;0;0;30.7;0;1.3;3.4;3.9;4.1;0.2;4.1;66;0.029;29;1;0.2;2.4;0.13;0.09;3.7;2.1;1.6;0.094;0.5;0;11;1.18;641;144;31;98;21;1;1.2
IS315;Coração de porco. cru;113;474;76.3;18.4;4.4;0;0;0;0;0;0;0;0;1.5;1.7;0.7;0;0.6;92;0.008;8;0;0.7;0.37;0.52;0.97;8.9;5;3.9;0.31;2;3;2;1.18;114;316;10;282;22;2.7;2.2
IS316;Coração de porco. estufado com banha e margarina;184;772;65.1;20.5;10.5;0.8;0.8;0.7;0;0.7;0.1;0;0.5;3.7;4.4;1.4;0.1;1.2;112;0.09;90;430;0.76;1.1;0.37;1.1;9;4.6;4.4;0.23;1.8;6;7.3;2.6;621;431;23;326;32;3.4;2.6
IS317;Coração de vaca. cru;92;386;78.8;17;2.7;0;0;0;0;0;0;0;0;1.1;1.2;0.1;0.1;0.1;91;0.006;6;0;0.28;0.45;0.4;0.4;8.6;5;3.6;0.23;13;6;4;1.04;101;288;13;280;20;5;1.6
IS318;Coração de vaca. cozido;123;516;71.4;23.4;3.3;0;0;0;0;0;0;0;0;1.4;1.4;0.2;0.1;0.2;128;0.01;10;0;0.38;0.6;0.43;0.49;8.8;3.8;5;0.16;12;6;3.9;1.6;199;264;16;299;27;7.6;2.1
IS319;Coração de vaca. estufado com banha e margarina;149;624;70.2;17.7;7.9;0.8;0.8;0.6;0;0.6;0.1;0.1;0.5;3;3.5;0.6;0.2;0.6;102;0.09;90;445;0.42;1.1;0.39;0.42;8.6;4.8;3.8;0.22;11;8;7.1;2.3;555;366;24;296;27;5.5;1.7
IS320;Coração de vitela. cru;100;417;78.6;16.8;3.6;0;0;0;0;0;0;0;0;1.5;1.5;0.1;0.2;0.1;76;0.006;6;0;0.9;0.45;0.5;0.49;10;6.5;3.6;0.23;13;5;4;1.1;115;353;15;295;18;5.5;1.5
IS321;Fígado de porco. cru;129;538;71.8;20.9;5;0;0;0;0;0;0;0;0;1.7;1.7;0.8;0;0.7;237;9;9000;0;1.1;0.33;0.41;3.3;20;16;4.5;0.58;23;28;289;1.6;108;356;14;324;32;7.8;3.3
IS323;Fígado de porco. frito com margarina e banha;211;882;61.2;23.2;13.1;0;0;0;0;0;0;0;0;4.6;5.4;1.6;0.1;1.5;233;9.01;9010;0;1.4;1.2;0.41;3.7;21;16;4.9;0.55;22;25;272;2.8;538;395;16;360;38;8.7;3.7
IS337;Fígado de porco. frito. sem molho;180;753;63.8;25.2;8.8;0;0;0;0;0;0;0;0;3.1;3.1;1.4;0;0.9;256;10.28;10280;0;1;0.4;0.44;4;22;17;5.4;0.59;22;27;312;2.2;258;316;18;329;37;9.4;3.6
IS322;Fígado de porco. grelhado;162;677;65.1;26.3;6.3;0;0;0;0;0;0;0;0;2.2;2.2;1;0;0.9;267;10.73;10730;0;1.4;0.4;0.46;4.2;23;17;5.6;0.61;23;28;325;2.3;270;354;19;343;38;9.8;3.7
IS324;Fígado de vaca. cru;132;552;71;20.9;4.4;2.1;2.3;0;0;0;2.1;0;0;1.7;1.9;0.2;0.2;0.1;283;9.6;9600;0;1.1;0.42;0.45;3.2;14;10;4.5;0.87;110;27;330;1.42;132;345;12;280;19;5.7;2.6
IS325;Fígado de vaca. frito. sem molho;172;718;64;24.5;7;2.5;2.8;0;0;0;2.5;0;0;2.9;2.7;0.8;0.2;0.6;297;10.7;10700;10;1.3;0.5;0.47;3.8;16;10;5.5;0.86;102;24;346;2;282;319;15;276;22;6.3;2.7
IS326;Fígado de vitela. cru;119;498;72.7;20.3;3.5;1.5;1.7;0;0;0;1.5;0;0;1.4;1.5;0.1;0.2;0.1;286;11.88;11880;0;0.3;0.42;0.26;1.6;16;11;4.8;0.52;64;30;155;1.37;122;409;12;323;23;6.5;5
IS328;Fígado de vitela. frito com banha e manteiga;200;836;61.9;22.5;11.5;1.5;1.7;0;0;0;1.5;0;0;4.8;5.1;0.7;0.7;0.6;284;11.9;11900;0;0.35;0.6;0.26;1.7;16;11;4.8;0.49;60;26;146;2.5;516;454;14;359;28;7.2;5.6
IS329;Fígado de vitela. frito. sem molho;180;751;64.1;24.6;8.3;1.5;1.7;0;0;0;1.5;0;0;3.2;3.6;0.3;0.4;0.3;310;11.379;11379;0;0.4;0.54;0.28;2;17;12;5.4;0.53;69;31;168;1.5;122;366;15;330;25;7.9;5.4
IS327;Fígado de vitela. grelhado;153;640;65.6;25.7;4.7;1.9;2.1;0;0;0;1.9;0;0;1.8;2.1;0.2;0.2;0.1;387;14.188;14188;0;0.5;0.56;0.35;2.4;21;15;6;0.66;87;38;210;2.1;152;488;19;411;31;9.8;6.8
IS355;Pasta de fígado de porco (paté);363;1518;50;10;34.5;3.2;3.3;2.6;0;0;0.6;0;0;10;10.7;1;0.1;0.9;170;4.5;4500;0;0.6;0.15;0.13;0.55;6.1;4;2.1;0.19;6;1;68;2.3;790;160;18;240;11;4;3
IS356;Fígado. Paté caseiro de aves;283;1183;48.1;26.7;17.3;4.6;5;0.5;0;0.2;4.1;0;0.3;5.4;7.1;2.5;0.1;2.2;154;0.04;40;1;0.46;0.7;0.22;0.46;9.7;4.3;5.4;0.3;1.5;0;16;2.8;729;344;31;238;33;2.4;2.3
IS330;Língua de vaca. crua;199;831;67.9;15.9;15;0;0;0;0;0;0;0;0;5.7;6.7;0.5;0.7;0.5;89;0;0;0;0.3;0.28;0.1;0.36;9.2;5.8;3.4;0.15;5;3;6;1.16;96;300;8;160;19;3.8;3.3
IS331;Língua de vaca. estufada. sem molho;267;1118;57.8;19.8;20.9;0;0;0;0;0;0;0;0;8;9.3;0.7;0.9;0.7;95;0;0;0;0;0.4;0.09;0.5;11;6.5;4.2;0.16;4.6;3;6;1.5;222;378;9;159;24;6.2;3.9
IS332;Rim de carneiro. cru;92;384;79.2;16.2;3;0;0;0;0;0;0;0;0;1.3;1;0.1;0.1;0.1;276;0.1;100;0;0;0.37;0.34;2.4;9.2;5.7;3.5;0.61;17;12;8;1.33;161;280;11;230;17;5.2;1.9
IS333;Rim de carneiro. frito com margarina;184;769;64.2;22.3;10.5;0;0;0;0;0;0;0;0;4.9;3.4;0.8;0.1;0.7;401;0.19;190;0;0.52;2.5;0.42;3.3;12;7;4.8;0.71;20;13;9.4;3;685;385;15;317;26;7.2;2.6
IS334;Rim de porco. cru;95;398;78.4;17;3;0;0;0;0;0;0;0;0;1;1;0.5;0;0.4;395;0.11;110;0;0;0.44;0.53;2.8;12;8;3.6;0.43;44;10;43;1.34;257;254;13;296;21;5;2.4
IS335;Rim de porco. frito com margarina;207;866;61.5;23.6;12.5;0;0;0;0;0;0;0;0;5.4;4.1;1.5;0.2;1.3;483;0.198;198;0;0.49;2.5;0.66;3.9;15;10;5;0.5;52;9;51;2.4;580;353;18;411;30;7;3.3
IS336;Rim de vaca. cru;92;384;77.7;18;2.2;0;0;0;0;0;0;0;0;0.9;1;0.1;0.1;0.1;213;0.105;105;0;0.3;0.55;0.48;0.84;11;7;3.8;0.24;14;12;4;1.35;255;224;19;243;18;3.3;1.9
IS338;Alheira crua;309;1291;43.8;8.3;18.1;27.4;30;1;0;0;26.4;0;1.4;5.2;6.6;4.1;0.1;3.7;32;0;0;0;0;0.3;0.02;0.07;3.7;2.4;1.3;0.03;1;0;1;2.4;667;86;19;52;16;0.3;1.1
IS339;Alheira cozida sem adição de sal;275;1151;48.9;8.3;14;26.8;30.9;1;0;0;25.8;0;1.4;4.1;5.1;3.2;0;2.9;31;0;0;0;0;0.3;0.02;0.07;3.2;1.9;1.3;0.02;0.7;0;0.7;2;585;76;20;51;16;0.3;1.1
IS340;Alheira grelhada sem adição de sal;303;1267;44.1;8.1;17;28.5;31.3;1;0;0;27.5;0;1.5;4.9;6.2;3.9;0.1;3.5;33;0;0;0;0;0.3;0.02;0.07;3.5;2.1;1.4;0.02;0.9;0;0.9;2.3;695;90;20;54;17;0.3;1.2
IS311;Bacon;367;1534;48.3;13.8;34.6;0;0;0;0;0;0;0;0;11.9;11.6;5.6;0.1;4.8;67;0;0;0;0;0.08;0.54;0.15;6;3.8;2.2;0.27;0.9;0;2;2.8;1190;225;7;140;18;0.7;1.3
IS312;Bacon grelhado sem adição de sal;372;1558;42.1;22.2;31.5;0;0;0;0;0;0;0;0;10.8;10.5;5.1;0.1;4.4;92;0;0;0;0;0.11;0.11;0.46;8.5;5.7;2.8;0.28;1;0;2.9;3.7;1715;229;11;201;26;1.2;2.2
IS341;Chouriço de carne de porco. magro. cru;408;1709;32.5;24.5;34.5;0;0;0;0;0;0;0;0;11.9;13.6;4;0.1;3.4;85;0;0;0;0;0.4;0.69;0.2;6.3;5;1.3;0.38;1.8;0;1;9.5;2300;210;30;280;21;2.7;3.1
IS343;Chouriço de carne de porco. magro. cozido sem adição de sal;334;1398;41.1;24.8;26.1;0;0;0;0;0;0;0;0;9;10.3;3;0.1;2.6;85;0;0;0;0;0.4;0.55;0.2;5.4;4;1.4;0.3;1.3;0;0.7;8;2058;188;32;280;22;2.8;3.3
IS344;Chouriço de carne de porco. magro. grelhado sem adição de sal;343;1436;33;31.6;24.1;0;0;0;0;0;0;0;0;8.3;9.5;2.8;0.1;2.4;84;0;0;0;0;0.4;0.68;0.24;7.3;5.6;1.7;0.38;2.4;0;1.1;11.2;2720;235;39;349;28;3.2;3.7
IS342;Chouriço de carne de porco. gordo. cru;544;2276;23;15.4;53.6;0;0;0;0;0;0;0;0;18.5;21.2;6.2;0.2;5.3;96;0;0;0;0;0.2;0.38;0.19;9.2;4;5.2;0.27;1.7;0;1;7.7;2634;369;23;200;21;2.5;3.1
IS345;Chouriço de sangue cru;328;1374;54.1;11;31.6;0;0;0;0;0;0;0;0;12.3;14.2;2.6;0.1;2.1;110;0.012;12;0;0.9;0.15;0.1;0.1;3.1;1;2.1;0.042;0.3;0;4.6;3.2;1101;185;40;70;18;14;1.2
IS346;Chouriço de sangue cozido sem adição de sal;263;1099;61.9;11.2;24.2;0;0;0;0;0;0;0;0;9.4;10.9;2;0.1;1.6;111;0.01;10;0;0.8;0.2;0.08;0.1;3;0.8;2.2;0.03;0.2;0;3.2;2.7;995;167;43;70;19;14;1.3
IS347;Farinheira crua;498;2084;25.3;4.8;41;26.7;29.3;0.5;0;0;26.2;0;1.2;14.5;16;6.6;0.1;5.8;58;0.004;4;0;0.12;0.3;0.16;0.11;2.8;2;0.8;0.09;0.1;0;6;2.8;963;141;25;70;18;1.6;0.7
IS348;Farinheira cozida sem adição de sal;404;1691;35.8;4.8;30.7;26.4;29;0.5;0;0;25.9;0;1.3;10.9;12;5;0.1;4.3;57;0;0;0;0.11;0.3;0.13;0.1;2.4;1.6;0.8;0.07;0.1;0;4.1;2.3;85;125;26;69;19;1.7;0.7
IS358;Fiambre;303;1269;51.5;18;25.5;0.5;0.5;0.5;0;0;0;0;0;8.9;11.8;3;0.1;2.7;64;0;0;0;0;0.16;0.65;0.15;6.4;3.5;2.9;0.29;1.1;0;2;4.3;1875;375;18;164;25;0.9;3
IS349;Linguiça;437;1828;31.3;21.5;39;0;0;0;0;0;0;0;0;13.4;15.4;4.5;0.1;3.9;85;0;0;0;0;0.3;0.6;0.25;9.6;5;4.6;0.4;1.8;0;3;8.4;2909;381;30;200;22;2;3.2
IS350;Morcela crua;363;1519;44.8;12;29.5;12;13.2;0.4;0;0;11.6;0;0.6;9.7;11.3;3.8;0.1;3.3;106;0.012;12;0;0.9;0.15;0.18;0.08;3.5;1.6;1.9;0.04;0.3;0;4.6;2;511;185;24;95;18;10;1.2
IS351;Morcela grelhada sem adição de sal;339;1417;46;12.9;25.9;13.1;14.4;0.4;0;0;12.7;0;0.7;8.6;9.9;3.4;0.1;2.9;114;0.01;10;0;0.9;0.2;0.2;0.09;3.6;1.5;2.1;0.03;0.3;0;4.3;2;506;173;26;99;20;11;1.3
IS352;Mortadela;379;1586;42;18.3;33.2;1.7;1.9;0;0;0;1.7;0;0;12.4;15.2;3.4;0.1;3;60;0;0;0;0;0.06;0.12;0.16;7.4;4;3.4;0.15;1.4;0;3;3.9;1541;202;21;180;14;2.2;2.6
IS353;Paio de lombo;288;1204;41.7;29.2;19;0;0;0;0;0;0;0;0;6.5;7.5;2.2;0.1;1.9;65;0;0;0;0;0.2;0.7;0.2;11;5;6.2;0.48;1.2;0;3;10;3507;316;25;263;25;1;3.8
IS354;Paio de lombo entremeado;361;1511;37.9;22.8;30;0;0;0;0;0;0;0;0;13.7;15.7;4.6;0.1;3.9;77;0;0;0;0;0.2;0.65;0.2;9.9;5;4.9;0.4;1;0;2.6;9.1;1774;361;24;265;16;1.5;3.1
IS357;Presunto;215;900;55.2;25;12.8;0;0;0;0;0;0;0;0;4.1;5.1;1.4;0;1.2;66;0;0;0;0.8;0.2;0.7;0.28;11;6;5.3;0.41;1;0;1;7;2570;580;23;200;41;2;3.9
IS359;Salame;422;1764;38;19.5;37.6;1.3;1.4;0;0;0;1.3;0;0;12.9;14.9;4.3;0.1;3.7;80;0;0;0;0.7;0.11;0.36;0.22;6.6;3;3.6;0.25;1;0;3;5.5;2301;139;25;200;22;2.3;4.3
IS360;Salpicão;412;1725;32.6;20.5;36.7;0;0;0;0;0;0;0;0;12.6;14.5;4.2;0.1;3.6;84;0;0;0;0.7;0.3;0.35;0.18;9.4;5;4.4;0.41;1;0;3;9.5;4336;575;27;235;36;1.7;3
IS361;Salsicha fresca crua;210;877;65.7;15.5;16.4;0;0;0;0;0;0;0;0;5.4;5.4;1.1;0.1;0.8;45;0;0;0;0;0.3;0.2;0.08;5.4;3;2.4;0.06;0.9;0;1;2.4;702;148;18;175;10;3.2;1.1
IS362;Salsicha fresca estufada com couve e azeite;181;758;73.3;6.1;16.8;1.5;1.5;1.4;0;0;0;0.1;0.8;6.2;8.2;1.5;0.1;1.3;25;0;0;0;0.11;0.23;0.17;0.06;1.9;0.9;1;0.068;0.24;14;13;1.5;497;162;19;75;13;1.3;0.7
IS363;Salsicha fresca estufada com legumes e azeite;154;646;75.6;5.1;13;4.2;4.5;1.4;0;0;2.7;0.1;1.1;4.8;6.3;1.1;0;1;19;0.05;50;301;0.05;0.22;0.14;0.05;1.8;1;0.8;0.09;0.2;12;12;1;404;206;19;66;17;1.1;0.6
IS364;Salsicha tipo Frankfurt;178;743;70;9;14.7;2.4;2.5;1.2;0;0;1.2;0;0.1;4.8;5.7;1.6;0;1.4;46;0;0;0;0;0.3;0.15;0.08;2.5;1.1;1.4;0.1;0.75;0;1;2.6;1008;61;14;99;4;1;0.5
IS366;Salsicha tipo Frankfurt frita (escorrido o óleo) sem adição de sal;201;839;67.8;10.2;16.5;2.8;3;1.4;0;0;1.4;0;0.1;4.9;6;2.8;0;2.6;52;0;0;0;0;0.3;0.12;0.09;2.7;1.1;1.6;0.09;0.8;0;1;2.7;1050;60;16;109;5;1.2;0.6
IS365;Salsicha tipo Frankfurt grelhada sem adição de sal;211;883;65;12;16.7;3.2;3.4;1.6;0;0;1.6;0;0.1;5.4;6.5;1.8;0;1.6;57;0;0;0;0;0.4;0.15;0.1;3.2;1.3;1.9;0.1;1;0;1;3.1;1210;69;19;125;5;1.3;0.7
IS302;Codorniz carne sem pele crua;119;498;72.7;22.1;3.4;0;0;0;0;0;0;0;0;1;1;0.9;0;0.7;55;0.017;17;0;0.2;0.2;0.17;0.22;15;9.1;5.8;0.56;0.47;0;7;1.3;45;245;13;243;29;3.1;2.7
IS301;Codorniz com pele crua;170;710;68.3;21.5;9.3;0;0;0;0;0;0;0;0;2.6;3.2;2.3;0;1.8;60;0.072;72;0;0.5;0.1;0.15;0.2;13;7.5;5.2;0.6;0.43;0;8;0.9;47;224;13;218;27;2.7;2.4
IS303;Codorniz com pele estufada com azeite;214;896;60.5;23.2;12.4;0.7;0.7;0.4;0;1;0.3;0;0.2;3.2;5.2;2.7;0;2.1;62;0.064;64;0;0.44;0.4;0.13;0.22;12;6.6;5.6;0.55;0.33;1;6.9;2;491;286;19;244;36;3.2;2.7
IS304;Codorniz com pele grelhada;202;847;62;24.5;11.6;0;0;0;0;0;0;0;0;3.2;4.1;2.9;0;2.2;86;0.068;68;0;0;0.7;0.19;0.33;14;7.7;6.1;0.46;0.36;0;6.1;1.9;321;165;17;280;26;4.8;3.1
IS274;Coelho cru;117;490;74.4;20.3;4;0;0;0;0;0;0;0;0;1.3;0.9;0.7;0;0.6;48;0;0;0;0.5;0.13;0.1;0.16;7.8;4;3.8;0.5;9;0;5;1.3;58;376;17;220;20;1;1.5
IS276;Coelho estufado com azeite;212;886;58.6;26.5;11;0.7;0.7;0.5;0;0.6;0;0.2;0.3;2.5;5.3;1.4;0;1.1;59;0;0;0;0.52;0.5;0.11;0.21;9.1;4.2;4.9;0.56;8.2;1.6;6.3;2.9;521;549;31;293;33;1.5;2.1
IS275;Coelho estufado com margarina;200;837;58;26.6;9.6;0.8;0.8;0.6;0;0.6;0;0.2;0.3;3.7;2.6;1.4;0.1;1.1;69;0.02;20;0;0.73;1.2;0.11;0.21;9.3;4.3;5;0.56;8.2;1.6;6.3;3;586;551;31;294;33;1.5;2.1
IS016;Frango Inteiro com pele cru;201;840;66;19.6;13.6;0;0;0;0;0;0;0;0;3.2;4.5;2.8;0.1;2.4;99;0.02;20;0;0.62;0.2;0.12;0.25;10;6.6;3.4;0.3;0.8;0;9.4;0.88;70;317;11;176;23;0.8;0.9
IS245;Frango Inteiro com pele assado. sem molho;239;1000;55.6;27.6;14.3;0;0;0;0;0;0;0;0;3.4;4.7;2.9;0.1;2.6;139;0.02;20;0;0.88;0.3;0.12;0.32;13;7.5;5.2;0.34;0.73;0;7.9;2.08;284;354;15;197;25;1.1;1.3
IS240;Frango Inteiro com pele cozido;204;855;61.4;26.1;11.1;0;0;0;0;0;0;0;0;2.7;3.7;2.3;0;2;128;0.02;20;0;0.75;0.3;0.099;0.35;11;6.1;4.9;0.27;0.59;0;7;1.39;249;188;14;183;24;1;1.3
